Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769003147,50,,Aggregated,24.600000,0.400000,31,48,59,63,81,180,1600,1900,2200,2200,2200,1440,24,31,91.54788770815179,5.043599987402558,2195.566800015513,22719.21597222222
1769003148,50,,Aggregated,24.200000,0.200000,31,48,59,63,81,170,1600,1900,2200,2200,2200,1462,24,31,90.718579685215,4.697299998952076,2195.566800015513,22843.221614227085
1769003149,50,,Aggregated,23.800000,0.100000,31,48,59,63,81,170,1600,1900,2200,2200,2200,1483,24,31,89.87678698566994,4.697299998952076,2195.566800015513,23027.672285906945
1769003150,50,,Aggregated,24.300000,0.200000,31,47,59,63,80,170,1600,1900,2200,2200,2200,1512,24,31,88.64965899450543,4.697299998952076,2195.566800015513,23224.26851851852
1769003151,50,,Aggregated,24.100000,0.200000,31,47,59,63,80,170,1600,1900,2200,2200,2200,1537,24,31,87.89066733874529,4.697299998952076,2195.566800015513,23432.500325309044
1769003152,50,,Aggregated,23.300000,0.100000,31,47,59,63,80,160,1600,1900,2200,2200,2200,1559,24,31,87.311361128693,4.697299998952076,2195.566800015513,23638.620910840284
1769003153,50,,Aggregated,24.000000,0.100000,31,47,59,63,80,160,1600,1900,2200,2200,2200,1582,25,31,86.62102680125932,4.697299998952076,2195.566800015513,23961.35082174463
1769003154,50,,Aggregated,23.900000,0.100000,31,47,59,63,79,160,1500,1900,2200,2200,2200,1613,25,31,85.70259218821585,4.697299998952076,2195.566800015513,24161.500309981402
1769003156,50,,Aggregated,24.000000,0.200000,31,47,59,63,79,150,1500,1900,2200,2200,2200,1639,25,31,84.9666369734896,4.697299998952076,2195.566800015513,24349.39658328249
1769003157,50,,Aggregated,23.600000,0.200000,31,47,59,63,79,150,1500,1900,2200,2200,2200,1650,25,31,84.92883369668782,4.697299998952076,2195.566800015513,24275.405454545453
1769003158,50,,Aggregated,24.300000,0.200000,31,48,59,63,81,160,1400,1900,2200,2200,2200,1671,29,31,86.56650514632128,4.697299998952076,2195.566800015513,24145.317773788152
1769003159,50,,Aggregated,24.300000,0.200000,32,48,59,64,81,160,1400,1900,2200,2200,2200,1680,29,32,86.45852476157805,4.697299998952076,2195.566800015513,24016.733333333334
1769003160,50,,Aggregated,22.900000,0.500000,32,49,59,64,84,160,1500,1900,2200,2300,2300,1688,30,32,87.98512713241577,4.697299998952076,2347.8661000262946,23947.023696682463
1769003161,50,,Aggregated,22.900000,0.500000,32,50,60,65,86,170,1600,2000,3800,3800,3800,1697,32,32,94.67512398321455,4.697299998952076,3829.260999977123,23950.86682380672
1769003162,50,,Aggregated,20.400000,0.600000,32,51,60,66,88,180,1600,2000,3800,4400,4400,1703,32,32,97.47257968263878,4.697299998952076,4437.809499999275,23910.300058719906
1769003163,50,,Aggregated,18.500000,0.800000,32,51,60,66,90,190,1700,2000,5200,5300,5300,1713,32,32,109.14828820755584,4.697299998952076,5283.970299991779,23944.402802101577
1769003164,50,,Aggregated,16.500000,0.800000,32,52,60,66,91,200,1700,2100,5800,6300,6300,1717,32,32,116.09048043072184,4.697299998952076,6276.94879999035,23975.43389633081
1769003165,50,,Aggregated,15.000000,0.700000,33,52,60,67,94,210,1800,2200,6700,6700,6700,1725,32,33,127.24202202872603,4.697299998952076,6749.447800015332,23994.182608695653
1769003166,50,,Aggregated,13.400000,0.700000,33,52,61,67,97,210,1800,2200,7400,7500,7500,1729,32,33,139.93557241155204,4.697299998952076,7499.2383000208065,24068.22035858878
1769003167,50,,Aggregated,13.400000,0.700000,33,53,61,67,98,210,2000,3800,7800,7800,7800,1734,32,33,157.53406020736824,4.697299998952076,7849.760099983541,24171.029411764706
1769003168,50,,Aggregated,8.900000,0.700000,33,53,62,68,100,240,2100,6700,8300,8400,8400,1745,33,33,198.67962710577714,4.697299998952076,8401.444499992067,24404.259025787967
1769003169,50,,Aggregated,8.400000,0.700000,33,53,62,68,110,490,3800,7700,8300,8400,8400,1754,33,33,229.21345895071642,4.697299998952076,8401.444499992067,24577.685860889396
1769003170,50,,Aggregated,7.300000,0.400000,34,54,62,69,110,550,3800,7800,8300,8400,8400,1760,33,34,237.94700499975906,4.697299998952076,8401.444499992067,24579.605681818182
1769003171,50,,Aggregated,7.200000,0.400000,34,54,62,69,120,690,5300,7800,8400,8500,8500,1765,33,34,260.006595353867,4.697299998952076,8493.258600006811,24722.96657223796
1769003172,50,,Aggregated,7.000000,0.300000,34,54,63,70,120,980,6700,7900,8400,8500,8500,1775,34,34,281.0940469856846,4.697299998952076,8493.258600006811,24796.836056338027
1769003173,50,,Aggregated,6.700000,0.100000,34,54,63,70,120,1100,7500,8000,8400,8500,8500,1780,35,34,293.87732685369957,4.697299998952076,8493.258600006811,24854.761235955055
1769003174,50,,Aggregated,7.000000,0.100000,34,55,63,70,120,1400,7700,8000,8400,8500,8500,1789,35,34,306.3527755168416,4.697299998952076,8493.258600006811,24857.015092230296
1769003175,50,,Aggregated,6.700000,0.300000,34,55,64,71,130,1600,7800,8000,8400,8500,8500,1800,35,34,331.62387244422763,4.697299998952076,8493.258600006811,24958.16277777778
1769003176,50,,Aggregated,6.900000,0.300000,34,55,64,72,140,1700,7800,8000,8400,8500,8500,1807,35,34,343.6521673489842,4.697299998952076,8493.258600006811,24988.367459878253
1769003177,50,,Aggregated,7.300000,0.300000,35,56,66,73,140,1800,7800,8000,8400,8500,8500,1823,37,35,374.77180784404646,4.697299998952076,8493.258600006811,25105.87822270982
1769003178,50,,Aggregated,7.700000,0.300000,35,56,66,73,150,1900,7800,8000,8400,8500,8500,1834,38,35,392.63292344587853,4.697299998952076,8493.258600006811,25164.933478735005
1769003179,50,,Aggregated,8.400000,0.300000,35,57,66,74,160,2100,7800,8000,8400,8500,8500,1848,38,35,421.0268991340838,4.697299998952076,8493.258600006811,25308.200216450216
1769003180,50,,Aggregated,8.900000,0.400000,36,57,67,74,160,2100,7800,8000,8400,8500,8500,1856,41,36,423.4668465516169,4.697299998952076,8493.258600006811,25241.246228448275
1769003181,50,,Aggregated,9.100000,0.500000,36,57,67,75,170,2200,7800,8000,8400,8500,8500,1865,41,36,439.885591581681,4.697299998952076,8493.258600006811,25327.292761394103
1769003182,50,,Aggregated,9.400000,0.500000,36,57,67,75,170,2200,7800,8000,8400,8500,8500,1868,41,36,443.02860990355686,4.697299998952076,8493.258600006811,25328.240364025696
1769003183,50,,Aggregated,9.900000,0.800000,37,58,68,76,170,2300,7800,8000,8400,8500,8500,1875,41,37,449.86985173323194,4.697299998952076,8493.258600006811,25317.009066666666
1769003184,50,,Aggregated,9.400000,0.800000,37,58,68,76,180,3800,7800,8000,8400,8500,8500,1880,42,37,457.17010952114623,4.697299998952076,8493.258600006811,25332.602127659575
1769003185,50,,Aggregated,9.400000,0.800000,37,58,68,76,190,3800,7900,8000,8400,8500,8500,1885,42,37,464.7824216444281,4.697299998952076,8493.258600006811,25348.2599469496
1769003186,50,,Aggregated,9.200000,0.700000,37,58,68,77,200,5300,7900,8100,8500,8500,8500,1891,42,37,485.2826225805181,4.697299998952076,8493.258600006811,25473.895822316234
1769003187,50,,Aggregated,8.800000,0.700000,37,58,69,77,200,5800,7900,8100,8500,8700,8700,1895,42,37,488.9985684959229,4.697299998952076,8670.382199983578,25461.536147757255
1769003188,50,,Aggregated,8.300000,0.700000,37,58,69,78,200,6700,8000,8100,9100,9300,9300,1903,42,37,506.10883273766683,4.697299998952076,9271.858899999643,25519.194955333685
1769003189,50,,Aggregated,7.500000,0.700000,38,59,70,78,210,6900,8000,8200,9300,9500,9500,1911,42,38,528.0281468863387,4.697299998952076,9488.190200005192,25618.428048142334
1769003190,50,,Aggregated,6.900000,0.500000,38,59,70,79,220,7100,8000,8400,9600,9700,9700,1919,42,38,555.5225291817535,4.697299998952076,9681.970600009663,25758.07087024492
1769003191,50,,Aggregated,6.500000,0.400000,38,59,70,80,230,7300,8100,8900,9600,9700,9700,1928,42,38,587.3796464210391,4.697299998952076,9681.970600009663,25924.301867219918
1769003192,50,,Aggregated,6.400000,0.400000,38,59,71,81,240,7400,8200,9100,9600,9700,9700,1936,42,38,608.9536222622454,4.697299998952076,9681.970600009663,26021.163223140495
1769003193,50,,Aggregated,5.900000,0.100000,39,59,71,82,280,7500,8300,9100,9600,9700,9700,1946,42,39,632.9199197326093,4.697299998952076,9681.970600009663,26131.58838643371
1769003194,50,,Aggregated,6.600000,0.100000,39,60,72,84,280,7500,8300,9100,9600,9700,9700,1953,44,39,635.5817741933926,4.697299998952076,9681.970600009663,26079.06349206349
1769003195,50,,Aggregated,6.800000,0.100000,39,60,72,85,320,7600,8400,9100,9600,9700,9700,1961,44,39,650.8833735337441,4.697299998952076,9681.970600009663,26135.156552779194
1769003196,50,,Aggregated,7.100000,0.000000,39,60,72,86,320,7700,8500,9100,9600,9700,9700,1964,44,39,658.8421539203921,4.697299998952076,9681.970600009663,26176.531568228107
1769003197,50,,Aggregated,7.100000,0.200000,39,60,73,87,320,7700,8500,9100,9600,9700,9700,1971,46,39,660.3899381530375,4.697299998952076,9681.970600009663,26124.575849822424
1769003198,50,,Aggregated,7.400000,0.200000,39,60,73,89,610,7800,8700,9100,9600,9700,9700,1980,47,39,684.3174642422431,4.697299998952076,9681.970600009663,26249.061616161616
1769003199,50,,Aggregated,7.700000,0.400000,40,61,74,91,850,7800,8700,9100,9600,9700,9700,1993,47,40,705.8207979928278,4.697299998952076,9681.970600009663,26319.931259407927
1769003200,50,,Aggregated,7.400000,0.400000,41,62,75,94,980,7800,8700,9100,9600,9700,9700,2004,51,40,720.1624062373864,4.697299998952076,9681.970600009663,26336.537924151697
1769003201,50,,Aggregated,8.000000,0.500000,41,62,75,94,1100,7900,8700,9100,9600,9700,9700,2007,51,41,727.5285076231905,4.697299998952076,9681.970600009663,26377.618834080717
1769003202,50,,Aggregated,8.300000,0.500000,41,62,75,94,1400,7900,8700,9100,9600,9700,9700,2016,53,41,741.6207424105937,4.697299998952076,9681.970600009663,26420.322420634922
1769003203,50,,Aggregated,8.300000,0.900000,41,62,76,97,1600,8000,8700,9100,9600,9700,9700,2026,54,41,759.6335916583333,4.697299998952076,9681.970600009663,26489.739387956564
1769003204,50,,Aggregated,8.000000,1.000000,41,63,77,99,1700,8000,8800,9100,9600,9700,9700,2036,54,41,786.5717100686788,4.697299998952076,9681.970600009663,26638.944990176817
1769003205,50,,Aggregated,7.900000,1.200000,41,63,77,100,1700,8000,8800,9100,9600,9700,9700,2045,54,41,800.4572972615448,4.697299998952076,9681.970600009663,26680.98337408313
1769003206,50,,Aggregated,7.900000,1.200000,42,63,77,100,1800,8100,8800,9100,9600,9700,9700,2048,54,42,811.6406664550198,4.697299998952076,9681.970600009663,26761.23486328125
1769003207,50,,Aggregated,8.300000,1.200000,42,63,77,100,1800,8100,8800,9100,9600,9700,9700,2050,54,42,810.9100015609093,4.697299998952076,9681.970600009663,26735.280487804877
1769003208,50,,Aggregated,8.600000,1.000000,42,63,78,100,2000,8100,8800,9100,9600,9700,9700,2057,54,42,835.4250172094794,4.697299998952076,9681.970600009663,26921.52989790958
1769003209,50,,Aggregated,8.000000,0.800000,42,63,78,110,2000,8100,8800,9100,9600,9700,9700,2064,54,42,852.3836001452645,4.697299998952076,9681.970600009663,27028.059108527134
1769003210,50,,Aggregated,7.800000,0.800000,42,63,78,110,2100,8100,8800,9100,9600,9700,9700,2066,54,42,855.9274710550985,4.697299998952076,9681.970600009663,27041.538722168443
1769003211,50,,Aggregated,7.300000,0.700000,42,64,79,110,2200,8200,8800,9100,9600,9700,9700,2074,54,42,875.6516271937589,4.697299998952076,9681.970600009663,27134.69768563163
1769003212,50,,Aggregated,7.300000,0.700000,42,64,79,110,2200,8200,8800,9100,9600,9700,9700,2075,54,42,875.2613052047498,4.697299998952076,9681.970600009663,27121.68674698795
1769003213,50,,Aggregated,6.100000,0.300000,43,64,80,110,2200,8200,8800,9100,9600,9700,9700,2081,54,43,889.2782471887689,4.697299998952076,9681.970600009663,27201.076405574244
1769003214,50,,Aggregated,6.300000,0.200000,43,65,80,110,3800,8200,8900,9200,9600,9700,9700,2087,54,43,904.3641921417454,4.697299998952076,9681.970600009663,27280.70244369909
1769003215,50,,Aggregated,5.800000,0.000000,43,66,82,120,5200,8300,9000,9400,9600,9800,9800,2095,54,43,923.8581881144775,4.697299998952076,9793.376699992223,27373.676849642005
1769003216,50,,Aggregated,5.200000,0.000000,43,66,84,120,6800,8400,9100,9500,9800,9800,9800,2107,54,43,960.210167062097,4.697299998952076,9818.513300007908,27570.95443758899
1769003217,50,,Aggregated,4.800000,0.000000,44,66,84,120,6900,8400,9100,9500,10000,10000,10000,2117,54,44,974.7278966461311,4.697299998952076,10301.591299998108,27598.099196976855
1769003218,50,,Aggregated,5.100000,0.000000,44,66,86,120,7000,8500,9200,9500,10000,10000,10000,2125,54,44,993.7069091293413,4.697299998952076,10301.591299998108,27690.187294117648
1769003219,50,,Aggregated,5.900000,0.000000,44,67,87,120,7100,8500,9200,9500,10000,10000,10000,2135,54,44,1010.6128208430138,4.697299998952076,10301.591299998108,27756.421545667446
1769003220,50,,Aggregated,6.700000,0.000000,45,67,88,120,7200,8600,9300,9600,10000,10000,10000,2143,54,45,1020.5873673821083,4.697299998952076,10301.591299998108,27770.293513765748
1769003221,50,,Aggregated,6.600000,0.000000,46,68,90,130,7300,8600,9300,9600,10000,10000,10000,2154,54,45,1032.583049999925,4.697299998952076,10301.591299998108,27785.75441039926
1769003222,50,,Aggregated,7.300000,0.000000,46,68,91,130,7300,8600,9300,9600,10000,10000,10000,2161,54,46,1037.776466265531,4.697299998952076,10301.591299998108,27774.465062471078
1769003223,50,,Aggregated,7.900000,0.000000,46,68,92,130,7400,8600,9300,9600,10000,10000,10000,2171,54,46,1052.287660110462,4.697299998952076,10301.591299998108,27842.602947950254
1769003224,50,,Aggregated,8.100000,0.000000,46,68,94,130,7500,8600,9300,9600,10000,10000,10000,2182,56,46,1058.4359144820423,4.697299998952076,10301.591299998108,27820.076535288725
1769003225,50,,Aggregated,8.400000,0.000000,46,69,94,130,7600,8600,9300,9600,10000,10000,10000,2192,56,46,1072.8802340327488,4.697299998952076,10301.591299998108,27888.47673357664
1769003226,50,,Aggregated,8.900000,0.100000,47,69,94,130,7600,8600,9300,9600,10000,10000,10000,2199,56,47,1077.20450668476,4.697299998952076,10301.591299998108,27877.862664847657
1769003227,50,,Aggregated,9.400000,0.200000,47,69,96,130,7700,8600,9300,9500,10000,10000,10000,2210,56,47,1090.9406049772954,4.697299998952076,10301.591299998108,27933.641176470588
1769003228,50,,Aggregated,9.400000,0.200000,47,70,97,140,7800,8600,9300,9500,10000,10000,10000,2219,56,47,1108.336588102672,4.697299998952076,10301.591299998108,28053.473186119874
1769003229,50,,Aggregated,9.200000,0.200000,48,70,98,140,7800,8600,9300,9500,10000,10000,10000,2227,58,48,1115.444482577421,4.697299998952076,10301.591299998108,28069.18140996857
1769003230,50,,Aggregated,9.200000,0.200000,48,70,98,140,7800,8600,9300,9500,10000,10000,10000,2231,58,48,1117.4872818914764,4.697299998952076,10301.591299998108,28057.73464813985
1769003231,50,,Aggregated,9.300000,0.200000,48,70,100,140,7800,8600,9300,9500,10000,10000,10000,2240,58,48,1133.3250713838818,4.697299998952076,10301.591299998108,28137.870982142857
1769003232,50,,Aggregated,9.100000,0.400000,48,71,100,150,7800,8600,9300,9500,10000,10000,10000,2244,58,48,1142.6280706773002,4.697299998952076,10301.591299998108,28203.448306595365
1769003233,50,,Aggregated,8.600000,0.400000,49,71,100,150,7800,8600,9300,9500,10000,10000,10000,2250,58,49,1139.8872327999372,4.697299998952076,10301.591299998108,28128.64222222222
1769003234,50,,Aggregated,8.600000,0.400000,50,71,100,150,7800,8600,9200,9500,10000,10000,10000,2255,58,50,1145.5853545010543,4.697299998952076,10301.591299998108,28143.291352549888
1769003235,50,,Aggregated,8.100000,0.400000,50,72,100,150,7900,8700,9300,9500,10000,10000,10000,2263,58,50,1165.4867717630977,4.697299998952076,10301.591299998108,28274.01855943438
1769003236,50,,Aggregated,7.900000,0.300000,50,72,100,150,7900,8700,9300,9500,10000,10000,10000,2266,58,50,1176.4153488525615,4.697299998952076,10301.591299998108,28351.457193292146
